,mean,date
452300.0,14962.093743925316,2012-02-01
453141.0,14977.435303471417,2012-02-01
453143.0,14998.224978899068,2012-02-01
453145.0,15085.38599274752,2012-02-01
453147.0,15134.76866436398,2012-02-01
453149.0,15020.80677111901,2012-02-01
453210.0,15184.078891828252,2012-02-01
453230.0,15171.250584465226,2012-02-01
453250.0,15122.970883683489,2012-02-01
453270.0,15211.34751262969,2012-02-01
453291.0,15214.321667275615,2012-02-01
453293.0,15218.566641450938,2012-02-01
453295.0,15189.38402853176,2012-02-01
453297.0,15214.302151688038,2012-02-01
453299.0,15200.488114111882,2012-02-01
453410.0,15208.445613827624,2012-02-01
453430.0,15310.405062221798,2012-02-01
453450.0,15334.706512764222,2012-02-01
453461.0,15353.596790030544,2012-02-01
453463.0,15325.796787364612,2012-02-01
453478.0,15491.056294434604,2012-02-01
453481.0,15237.650085172714,2012-02-01
453483.0,15465.8976770806,2012-02-01
453485.0,15465.210689726597,2012-02-01
453492.0,15496.546356880684,2012-02-01
453494.0,15539.197729801444,2012-02-01
453487.0,15555.153021822598,2012-02-01
453489.0,15508.139497517292,2012-02-01
453496.0,15471.36989363627,2012-02-01
453498.0,15462.070477619864,2012-02-01
453806.0,15390.204272705432,2012-02-01
453808.0,15342.911191476062,2012-02-01
454062.0,15333.62395520044,2012-02-01
454064.0,15064.91017920707,2012-02-01
454066.0,14985.85824329256,2012-02-01
454068.0,15058.228215276104,2012-02-01
452411.0,14970.108053725598,2012-02-01
452413.0,14932.59251196715,2012-02-01
452415.0,14953.59823225902,2012-02-01
452417.0,14910.126976743824,2012-02-01
452419.0,14855.885177607275,2012-02-01
452431.0,15001.135173493612,2012-02-01
452433.0,14875.965540712086,2012-02-01
452435.0,14929.535973218051,2012-02-01
452437.0,14779.085420365436,2012-02-01
453146.0,15109.60336069188,2012-02-01
453148.0,15031.333422832324,2012-02-01
453240.0,15111.39871105615,2012-02-01
453260.0,15005.024490149844,2012-02-01
453280.0,15229.038286995568,2012-02-01
453292.0,15030.13055185577,2012-02-01
453294.0,15079.738283084793,2012-02-01
453296.0,15114.761557811433,2012-02-01
453298.0,15247.849217983656,2012-02-01
453464.0,15189.187788586134,2012-02-01
453482.0,15541.652385663943,2012-02-01
453484.0,15568.91971985799,2012-02-01
453486.0,15544.653446526392,2012-02-01
453488.0,15553.580686925863,2012-02-01
452438.0,15009.019289256645,2012-02-01
453471.0,15673.070886808558,2012-03-01
453473.0,15592.585711407868,2012-03-01
453475.0,15578.480200001768,2012-03-01
453477.0,15575.748682667618,2012-03-01
453479.0,15589.73370871404,2012-03-01
453491.0,15751.247081282434,2012-03-01
453493.0,15817.4110079297,2012-03-01
453495.0,15799.590033088522,2012-03-01
453497.0,15653.052937701506,2012-03-01
453499.0,15755.831639719912,2012-03-01
453801.0,15579.18763778089,2012-03-01
453803.0,15610.358414885846,2012-03-01
453805.0,15583.138499859482,2012-03-01
453807.0,15572.004615205322,2012-03-01
453809.0,15448.129438947046,2012-03-01
454061.0,15714.154916599242,2012-03-01
454063.0,15552.01519727223,2012-03-01
454065.0,15520.461131120152,2012-03-01
454067.0,15493.844838786024,2012-03-01
454069.0,15544.684735849987,2012-03-01
452100.0,14982.824490612147,2012-03-01
452300.0,15187.100081264576,2012-03-01
453141.0,15136.254949789609,2012-03-01
453143.0,15137.87889484833,2012-03-01
453145.0,15314.364027631917,2012-03-01
453147.0,15407.858898370385,2012-03-01
453149.0,15341.25144198049,2012-03-01
453210.0,15457.954526620148,2012-03-01
453230.0,15456.06988444359,2012-03-01
453250.0,15458.797858087406,2012-03-01
453270.0,15528.571545829644,2012-03-01
453291.0,15551.800347825289,2012-03-01
453293.0,15577.415093945176,2012-03-01
453295.0,15538.332863228068,2012-03-01
453297.0,15576.902617322616,2012-03-01
453299.0,15589.998823151123,2012-03-01
453410.0,15351.53220413168,2012-03-01
453430.0,15606.55335305366,2012-03-01
453450.0,15640.60192001938,2012-03-01
453461.0,15665.750267282983,2012-03-01
453463.0,15649.098886363356,2012-03-01
453478.0,15825.691439327817,2012-03-01
453481.0,15470.535744530482,2012-03-01
453483.0,15795.113614601772,2012-03-01
453485.0,15749.759234865352,2012-03-01
453492.0,15866.317639467745,2012-03-01
453494.0,15833.5870546358,2012-03-01
453487.0,15900.032613057425,2012-03-01
453489.0,15845.982624527764,2012-03-01
453496.0,15805.475051410387,2012-03-01
453498.0,15733.416071290636,2012-03-01
453806.0,15552.600974098346,2012-03-01
453808.0,15491.119082682188,2012-03-01
454062.0,15770.564569918231,2012-03-01
454064.0,15501.768634088265,2012-03-01
454066.0,15414.968990196032,2012-03-01
454068.0,15479.227864277327,2012-03-01
452411.0,15224.39267266682,2012-03-01
452413.0,15171.782385583729,2012-03-01
452415.0,15222.510974726893,2012-03-01
452417.0,15196.639423047662,2012-03-01
452419.0,15041.753699354922,2012-03-01
452431.0,15314.094494153347,2012-03-01
452433.0,15216.0819741155,2012-03-01
452435.0,15259.558268824176,2012-03-01
452437.0,15096.338859173316,2012-03-01
453146.0,15415.830484357744,2012-03-01
453148.0,15342.612799993409,2012-03-01
453240.0,15448.53092604588,2012-03-01
453260.0,15408.55533187028,2012-03-01
453280.0,15553.409850094036,2012-03-01
453292.0,15412.576066580452,2012-03-01
453294.0,15464.712118366364,2012-03-01
453296.0,15558.800045046648,2012-03-01
453298.0,15565.31219975872,2012-03-01
453464.0,15600.210978725863,2012-03-01
453482.0,15852.522601985838,2012-03-01
453484.0,15894.726114233905,2012-03-01
453486.0,15856.32208885135,2012-03-01
453488.0,15895.278087725306,2012-03-01
452438.0,15382.791434995605,2012-03-01
453471.0,15780.387083871015,2012-04-01
453473.0,15676.915446096904,2012-04-01
453475.0,15683.109150701455,2012-04-01
453477.0,15728.129264439864,2012-04-01
453479.0,15766.59869104112,2012-04-01
453491.0,15921.616371090578,2012-04-01
453493.0,15976.72456242728,2012-04-01
453495.0,15970.77845909989,2012-04-01
453497.0,15868.860816367544,2012-04-01
453499.0,15977.099392432836,2012-04-01
453801.0,15749.89847682428,2012-04-01
453803.0,15723.338827629788,2012-04-01
453805.0,15669.293631709965,2012-04-01
453807.0,15575.499229148108,2012-04-01
453809.0,15451.767126739618,2012-04-01
454061.0,15996.65730097707,2012-04-01
454063.0,15985.911159366828,2012-04-01
454065.0,15938.061869768871,2012-04-01
454067.0,15836.584149502389,2012-04-01
454069.0,15853.42451525102,2012-04-01
452100.0,15071.87951288822,2012-04-01
452300.0,15260.21584076176,2012-04-01
453141.0,15249.638843775449,2012-04-01
453143.0,15217.099407472617,2012-04-01
453145.0,15455.829096065563,2012-04-01
453147.0,15673.651539785344,2012-04-01
453149.0,15702.417730833027,2012-04-01
453210.0,15606.13289073334,2012-04-01
453230.0,15622.35397433759,2012-04-01
453250.0,15661.587232219626,2012-04-01
453270.0,15689.289650434384,2012-04-01
453291.0,15744.362057875574,2012-04-01
453293.0,15744.620882759658,2012-04-01
453295.0,15758.398583914934,2012-04-01
453297.0,15814.096195041442,2012-04-01
453299.0,15788.10476134193,2012-04-01
453410.0,15463.53637750265,2012-04-01
453430.0,15662.810996480252,2012-04-01
453450.0,15773.395558902546,2012-04-01
453461.0,15773.089491543182,2012-04-01
453463.0,15807.088370306872,2012-04-01
453478.0,15983.350305098878,2012-04-01
453481.0,15698.54138975662,2012-04-01
453483.0,15973.959563847427,2012-04-01
453485.0,15830.546401781923,2012-04-01
453492.0,16057.358231443392,2012-04-01
453494.0,15962.658477451325,2012-04-01
453487.0,16000.140772552926,2012-04-01
453489.0,15955.640390180284,2012-04-01
453496.0,16020.074009680584,2012-04-01
453498.0,15927.433084339586,2012-04-01
453806.0,15551.947120903647,2012-04-01
453808.0,15475.330863957242,2012-04-01
454062.0,16076.391339108395,2012-04-01
454064.0,15845.932060369234,2012-04-01
454066.0,15860.61680429388,2012-04-01
454068.0,15751.485963754489,2012-04-01
452411.0,15342.52887368616,2012-04-01
452413.0,15308.70942428841,2012-04-01
452415.0,15390.457011734316,2012-04-01
452417.0,15472.806551480728,2012-04-01
452419.0,15272.515420694914,2012-04-01
452431.0,15592.325640152414,2012-04-01
452433.0,15553.593760623196,2012-04-01
452435.0,15650.769395899042,2012-04-01
452437.0,15467.480586595366,2012-04-01
453146.0,15699.75370388669,2012-04-01
453148.0,15664.778953522298,2012-04-01
453240.0,15639.289937805885,2012-04-01
453260.0,15714.87888553674,2012-04-01
453280.0,15664.788223592212,2012-04-01
453292.0,15659.840259398165,2012-04-01
453294.0,15720.263991808257,2012-04-01
